 X		Y		Z		Time[us]
620		-74		123		3.28026
608		91		-121		3.28354
612		125		-118		3.28683
588		85		-117		3.29016
-6		-12		-97		3.29702
545		-10		-110		3.30019
-74		-28		-102		3.30351
-128		-23		-121		3.30668
538		-59		-110		3.30991
520		-53		107		3.31316
-14		-76		98		3.31653
-42		-82		84		3.3198
-117		345		113		3.32303
315		366		86		3.32632
377		-100		61		3.32952
-98		-76		71		3.33274
348		-50		77		3.33598
362		-13		82		3.33927
295		-25		75		3.34247
-13		-1		58		3.34578
371		-22		83		3.34917
-117		564		63		3.35235
-114		276		59		3.35582
-77		-127		79		3.35904
-62		-21		61		3.3657
-82		-91		70		3.36892
-66		-93		74		3.37218
-93		-78		54		3.37554
112		-73		69		3.37877
-32		-91		48		3.3821
-115		-54		37		3.38544
-105		-6		50		3.38879
-96		554		33		3.39209
112		580		28		3.39547
44		-24		10		3.39879
126		-21		18		3.40201
36		260		7		3.40529
10		-1		-25		3.40863
66		567		-26		3.41193
-38		562		-30		3.41532
-61		-97		-2		3.4188
-73		336		16		3.42205
-64		328		-6		3.42527
-50		-15		-10		3.4284
25		-10		-1		3.43167
39		260		-39		3.43489
85		-45		-27		3.43816
-108		377		-53		3.4574
-70		-119		-57		3.46069
-52		-72		-66		3.46409
-52		-70		-65		3.46742
-111		-41		-65		3.47061
100		-69		-35		3.47381
117		320		-36		3.47706
107		295		-35		3.48045
-106		-16		-61		3.48379
-91		270		-72		3.48711
-18		-46		-23		3.4903
110		-58		-22		3.49338
99		-118		-4		3.4967
-11		-102		-18		3.49995
303		-18		-13		3.50308
-26		296		-13		3.50636
-82		-61		-5		3.50959
-114		54		-3		3.51292
-6		-62		-15		3.52665
-3		127		-14		3.52986
270		-82		32		3.53299
318		-33		6		3.53635
-107		-86		-30		3.53961
354		-116		-33		3.54287
-112		-62		-13		3.54613
-72		125		1		3.54935
-100		-66		-18		3.55269
519		-72		-26		3.55586
-13		82		7		3.55937
619		106		3		3.56274
600		64		20		3.56615
-115		38		33		3.56944
-84		56		41		3.57261
-57		-250		38		3.57605
-81		-112		44		3.5792
823		-59		42		3.58229
-7		22		35		3.58563
-128		101		77		3.58887
835		-164		29		3.59217
567		-66		91		3.61641
584		-113		95		3.61961
270		-106		85		3.62288
-71		-119		95		3.62616
-48		-233		88		3.62964
-48		-123		95		3.63284
536		-169		-112		3.63607
-61		-221		99		3.63917
517		-162		77		3.6423
554		-201		96		3.64562
512		-172		54		3.64892
555		-75		14		3.65217
366		-46		26		3.67627
1		-104		36		3.67955
273		-86		22		3.68295
291		-32		67		3.68629
21		-122		30		3.68979
-119		-172		25		3.69305
-23		-173		30		3.69634
317		-167		46		3.69955
316		-206		45		3.70281
-50		-186		50		3.70789
-26		-144		49		3.71093
-50		-173		45		3.71432
-67		-226		54		3.71768
-87		-233		33		3.72094
-48		-187		56		3.72431
96		-180		-233		3.72762
29		-151		5		3.73182
127		-81		-12		3.73512
44		-128		9		3.73849
-47		-182		-14		3.74177
-33		-12		-20		3.74556
31		-169		3		3.74871
-108		-62		-12		3.75193
-26		-208		-11		3.75505
287		-24		-54		3.75822
269		-158		-26		3.76143
262		-242		-52		3.76475
-88		-167		-31		3.76802
376		-86		-15		3.77124
103		-151		-23		3.7745
76		-149		-21		3.79438
95		-108		-26		3.79766
119		-132		-20		3.80099
88		-183		-16		3.80451
-121		-157		-36		3.80781
351		-135		-15		3.81097
-27		-8		-48		3.81426
-114		1		-43		3.81748
83		99		-56		3.82086
45		-127		-41		3.82416
-2		61		-17		3.82738
63		-13		-39		3.83069
78		-237		50		3.83412
-248		-135		24		3.85572
-158		-156		35		3.85901
-114		-82		61		3.86228
81		17		64		3.86558
9		-47		80		3.86877
114		-62		42		3.87199
-55		-240		60		3.8753
-22		-113		96		3.87898
373		-164		56		3.88223
376		-95		49		3.88559
-10		0		33		3.88882
-111		-71		43		3.89502
579		-52		44		3.89818
563		11		1		3.90151
596		-81		17		3.90473
-51		-90		26		3.90802
-45		-100		-38		3.91123
881		-112		-18		3.91444
778		119		6		3.91772
-118		-111		-2		3.92095
-115		85		37		3.92427
-127		-22		23		3.92755
806		-41		-7		3.93079
828		-38		40		3.93398
-52		-38		52		3.93721
-119		-38		97		3.94049
-77		-155		91		3.94379
-101		-248		100		3.94707
-70		-225		108		3.95034
-117		-156		69		3.95372
566		-90		96		3.95695
-61		57		127		3.97506
-55		68		122		3.97837
-32		111		-109		3.98179
-3		-78		49		3.98513
109		-118		75		3.98841
-111		62		90		3.99163
108		125		103		3.9949
26		85		88		3.99835
114		12		59		4.0017
40		30		49		4.00504
279		79		54		4.00832
-85		96		58		4.0115
109		-110		92		4.01471
-27		-110		68		4.01799
69		-13		17		4.02123
-126		-15		25		4.04489
-107		322		24		4.04813
-18		282		20		4.05143
34		-57		30		4.05481
-127		-3		-239		4.0581
70		278		-9		4.06124
10		-123		28		4.06439
-116		-23		11		4.06761
-61		-28		1		4.07104
313		67		29		4.07428
-32		-83		-254		4.09329
-26		-94		-59		4.09657
564		-69		-43		4.09985
-123		-7		-58		4.10322
-47		-31		-44		4.10643
-75		-96		-21		4.10957
-98		-87		-12		4.11291
-31		121		-11		4.11629
-52		112		-21		4.11959
-45		51		-73		4.12305
577		-2		-36		4.1265
-105		12		-1		4.12981
575		81		-21		4.1542
519		-38		0		4.15741
-64		-87		21		4.1607
-76		-48		24		4.16418
-73		42		-6		4.16742
-11		54		-12		4.1708
82		57		35		4.1743
-69		-19		-3		4.17752
-36		37		31		4.18077
-128		-168		62		4.20303
-112		-126		52		4.20629
369		-128		84		4.20965
-59		-166		75		4.21291
-17		-147		41		4.21616
529		-93		48		4.21941
574		-91		45		4.22282
513		-171		43		4.22618
542		-108		55		4.22948
297		-12		54		4.23292
295		-76		65		4.255
358		-64		56		4.25827
-22		-63		56		4.26149
287		-96		79		4.26492
-85		9		74		4.26814
65		34		78		4.27152
296		-69		73		4.27522
299		-116		49		4.27851
350		22		-125		4.28174
-96		-51		79		4.29279
-65		44		76		4.30536
258		-8		62		4.30863
-3		14		46		4.31193
342		24		45		4.31532
-36		111		81		4.31847
-51		-120		54		4.32169
-42		20		59		4.32495
-15		63		42		4.3283
-93		-28		67		4.33185
306		-30		80		4.33509
306		-250		82		4.33835
261		-143		96		4.34462
259		-59		53		4.34782
335		-166		77		4.35106
337		-195		64		4.3543
-76		-100		59		4.35766
378		-98		63		4.36094
355		-9		70		4.36423
-127		-253		62		4.36749
-126		-50		88		4.37072
-116		40		62		4.37415
-74		-13		38		4.37741
331		12		53		4.38067
-120		-24		88		4.38395
370		35		92		4.3873
338		32		95		4.39058
317		-5		97		4.39403
47		19		104		4.39736
-56		19		103		4.40062
-66		-66		97		4.40394
-25		26		-125		4.41238
-54		-17		-123		4.42485
274		70		-124		4.42814
272		60		-125		4.43149
-46		-97		-96		4.43477
-106		-120		120		4.43801
-72		106		-119		4.44116
-89		113		-118		4.44445
-81		-92		-123		4.44778
117		-125		-91		4.4511
262		-128		-83		4.45441
-32		-68		-99		4.45786
281		100		-69		4.46104
293		-57		104		4.46434
301		-30		104		4.46758
330		5		110		4.47086
363		-3		114		4.49377
312		-43		76		4.49707
-106		-34		69		4.50025
-31		286		98		4.5036
324		321		123		4.50685
320		7		123		4.5103
-9		276		-123		4.5139
-41		293		-116		4.51718
272		-22		94		4.5204
-35		316		99		4.52372
-80		257		-110		4.52695
-34		-6		125		4.53408
354		-6		-109		4.5373
-1		277		-116		4.54067
278		340		-99		4.54402
-28		356		-92		4.54728
113		261		123		4.55053
-78		-8		-119		4.55387
-5		272		-94		4.55718
305		273		-107		4.56053
286		316		-126		4.56385
291		383		-103		4.56706
